1128|FORMIATO DE n-BUTILO
1129|BUTIRALDEHIDO
1130|ALCANFOR LIQUIDO
1131|DISULFURO DE CARBONO
1133|ADHESIVOS que contengan líquidos inflamables
1134|CLOROBENCENO
1135|ETILENCLORHIDRINA
1136|DESTILADOS DE ALQUITRAN DE HULLA, INFLAMABLE
1139|SOLUCIONES PARA REVESTIMIENTOS (comprende los tratamientos de superficie o los revestimientos utilizados con fines industriales o de otra índole como revestimiento de bajos de vehículos, de bidones o de toneles)
1143|CROTONALDEHIDO ESTABILIZADO
1144|CROTONILENO (DIMETILACETILENO)
1145|CICLOHEXANO
1146|CICLOPENTANO
1147|DECAHIDRONAFTALENO
1148|DIACETONA ALCOHOL (4HIDROXI2CETO-METILPENTANO)
1149|ETERES DIBUTILICOS (ETERES BUTILICOS)
1150|1,2-DICLOROETILENO
1152|DICLOROPENTANOS
1153|ETER DIETILICO DEL ETILENGLICOL
1154|DIETILAMINA
1155|ETER DIETILICO (ETER ETILICO)
1156|DIETILCETONA
1157|DIISOBUTILCETONA
1158|DIISOPROPILAMINA
1159|ETER DIISOPROPILICO
1160|DIMETILAMINA EN SOLUCION ACUOSA
1161|CARBONATO DE METILO
1162|DIMETILDICLOROSILANO
1163|DIMETILHIDRAZINA ASIMETRICA
1164|SULFURO DE METILO
1165|DIOXANO (ETER DE DIOXIETILENO)
1166|DIOXOLANO (ETER DIOXIETILMETILICO)
1167|ETER (DI)VINILICO ESTABILIZADO
1169|EXTRACTOS AROMATICOS LIQUIDOS
1170|ETANOL (ALCOHOL ETILICO) o ETANOL EN SOLUCION (ALCOHOL ETILICO EN SOLUCION)
1171|ETER MONOETILICO DEL ETILENGLICOL
1172|ACETATO DEL ETER MONOETILICO DEL ETILENGLICOL
1173|ACETATO DE ETILO
1175|ETILBENCENO (FENILETANO)
1176|BORATO DE ETILO
1177|ACETATO DE ETILBUTILO (ACETATO DE 2-DIETILETILO)
1178|2-ETILBUTIRALDEHIDO (DIETILACETALDEHIDO)
1179|ETIL BUTIL ETER
1180|BUTIRATO DE ETILO
1181|CLOROACETATO DE ETILO
1182|CLOROFORMIATO DE ETILO
1183|ETILDICLOROSILANO
1184|DICLORURO DE ETILENO
1185|ETILENIMINA (AZIRIDINA) ESTABILIZADA
1188|ÉTER MONOMETÍLICO DEL ETILENGLICOL
1189|ACETATO DEL ÉTER MONOMETILICO DEL ETILENGLICOL
1190|FORMIATO DE ETILO
1191|ALDEHIDOS OCTILICOS
1192|LACTATO DE ETILO
1193|ETILMETILCETONA (METILETILCETONA)
1194|NITRITO DE ETILO EN SOLUCION
1195|PROPIONATO DE ETILO
1196|ETILTRICLOROSILANO
1197|EXTRACTOS DE SABORIZANTES LIQUIDOS
1198|FORMALDEHIDO EN SOLUCION INFLAMABLE
1199|FURALDEHIDOS
1201|ACEITE DE FUSEL
1202|GASOLEO o COMBUSTIBLE PARA MOTORES DIESEL o ACEITE MINERAL PARA CALDEO, LIGERO
1203|COMBUSTIBLE PARA MOTORES o GASOLINA
1204|NITROGLICERINA EN SOLUCION ALCOHOLICA con no más de 1% de nitroglicerina
1206|HEPTANOS
1207|HEXALDEHIDO (ALDEHIDO CAPROICO)
1208|HEXANOS
1210|TINTA DE IMPRENTA, inflamable o MATERIALES RELACIONADOS CON LA TINTA DE IMPRENTA (incluido diluyente de tinta de imprenta o producto reductor), inflamable
1212|ISOBUTANOL (ALCOHOL ISOBUTILICO)
1213|ACETATO DE ISOBUTILO
1214|ISOBUTILAMINA
1216|ISOOCTENO
1218|ISOPRENO ESTABILIZADO
1219|ISOPROPANOL (ALCOHOL ISOPROPILICO)
1220|ACETATO DE ISOPROPILO
1221|ISOPROPILAMINA
1222|NITRATO DE ISOPROPILO
1223|QUEROSENO
1224|CETONAS LIQUIDAS, N.E.P.
1228|MERCAPTANOS LIQUIDOS INFLAMABLES, TOXICOS, N.E.P. o MEZCLA DE MERCAPTANOS LIQUIDOS INFLAMABLES, TOXICOS, N.E.P.
1229|OXIDO DE MESITILO
1230|METANOL
1231|ACETATO DE METILO
1233|ACETATO DE METILAMILO
1234|METILAL (DIMETOXIMETANO; FORMAL)
1235|METILAMINA EN SOLUCION ACUOSA
1237|BUTIRATO DE METILO
1238|CLOROFORMIATO DE METILO
1239|METIL CLOROMETIL ETER
1242|METILDICLOROSILANO
1243|FORMIATO DE METILO
1244|METILHIDRAZINA
1245|METILISOBUTILCETONA
1246|METILISOPROPENILCETONA ESTABILIZADA
1247|METACRILATO DE METILO MONOMERO ESTABILIZADO
1248|PROPIONATO DE METILO
1249|METILPROPILCETONA
1250|METILTRICLOROSILANO
1251|METILVINILCETONA, ESTABILIZADA
1259|NIQUEL CARBONILO
1261|NITROMETANO
1262|OCTANOS
1263|PINTURA (incluye pintura, laca, esmalte, colorante, goma laca, barniz, betún, encáustico, apresto líquido y base líquida para lacas base solvente) o PRODUCTOS PARA PINTURA (incluye compuestos disolventes o reductores de pintura)
1264|PARALDEHIDO
1265|PENTANOS líquidos
1266|PRODUCTOS DE PERFUMERIA que contengan disolventes inflamables
1267|PETROLEO BRUTO
1268|DESTILADOS DE PETROLEO, N.E.P., o PRODUCTOS DE PETROLEO, N.E.P.
1272|ACEITE DE PINO
1274|n-PROPANOL (ALCOHOL PROPILICO NORMAL)
1275|PROPIONALDEHIDO
1276|ACETATO DE n-PROPILO
1277|PROPILAMINA
1278|1-CLOROPROPANO
1279|1,2-DICLOROPROPANO
1280|OXIDO DE PROPILENO
1281|FORMIATOS DE PROPILO
1282|PIRIDINA
1286|ACEITE DE COLOFONIA
1287|DISOLUCION DE CAUCHO
1288|ACEITE DE ESQUISTO
1289|METILATO SODICO EN SOLUCION alcohólica
1292|SILICATO DE TETRAETILO
1293|TINTURAS MEDICINALES
1294|TOLUENO
1295|TRICLOROSILANO
1296|TRIETILAMINA
1297|TRIMETILAMINA EN SOLUCION ACUOSA, con un máximo de 50%, en masa, de trimetilamina
1298|TRIMETILCLOROSILANO
1299|TREMENTINA
1300|SUCEDANEO DE TREMENTINA
1301|ACETATO DE VINILO ESTABILIZADO
1302|VINIL ETIL ETER ESTABILIZADO
1303|CLORURO DE VINILIDENO ESTABILIZADO
1304|VINIL ISOBUTIL ETER ESTABILIZADO
1305|VINILTRICLOROSILANO
1306|PRODUCTOS LÍQUIDOS PARA LA CONSERVACIÓN DE LA MADERA
1307|XILENOS
1308|CIRCONIO EN SUSPENSION EN UN LIQUIDO INFLAMABLE
1309|ALUMINIO EN POLVO, RECUBIERTO
1310|PICRATO AMONICO HUMEDECIDO con un mínimo de 10%, en masa, de agua
1312|BORNEOL
1313|RESINATO DE CALCIO
1314|RESINATO DE CALCIO FUNDIDO
1318|RESINATO DE COBALTO, PRECIPITADO
1320|DINITROFENOL HUMEDECIDO con un mínimo de 15%, en masa, de agua
1321|DINITROFENOLATOS HUMEDECIDOS con no menos de 15%, en masa, de agua
1322|DINITRORRESORCINOL (DINITRORRESORCINA) HUMEDECIDO con un mínimo de 15%, en masa, de agua
1323|FERROCERIO
1324|PELICULAS DE SOPORTE NITROCELULOSICO revestido de gelatina, con exclusión de los desechos
1325|SOLIDO INFLAMABLE ORGANICO, N.E.P.
1326|HAFNIO EN POLVO HUMEDECIDO con un mínimo de 25% de agua (debe haber un exceso visible de agua): a) producido mecánicamente, en partículas de menos de 53 micrones; b) producido químicamente, en partículas de menos de 840 micrones
1327|HENO, PAJA o RASTROJO húmeda, mojada o contaminados con aceite.
1328|HEXAMETILENOTETRAMINA
1330|RESINATO DE MANGANESO
1331|FOSFOROS DISTINTOS DE LOS DE SEGURIDAD
1332|METALDEHIDO
1333|CERIO, en placas, lingotes o barras
1334|NAFTALENO BRUTO o NAFTALENO REFINADO
1336|NITROGUANIDINA (PICRITA) HUMEDECIDA con no menos de 20%, en masa, de agua
1337|NITROALMIDON HUMEDECIDO con no menos de 20%, en masa, de agua
1338|FOSFORO AMORFO
1339|HEPTASULFURO DE FOSFORO, que no contenga fósforo blanco o amarillo
1340|PENTASULFURO DE FOSFORO, que no contenga fósforo blanco o amarillo
1341|SESQUISULFURO DE FOSFORO, que no contenga fósforo blanco o amarillo
1343|TRISULFURO DE FOSFORO, que no contenga fósforo blanco o amarillo
1344|TRINITROFENOL HUMEDECIDO con no menos de 30%, en masa, de agua
1345|DESECHOS DE CAUCHO o RECORTES DE CAUCHO, en polvo o en gránulos de 840 micrones como máximo, y que contienen más de 45% de caucho
1346|SILICIO EN POLVO, AMORFO
1347|PICRATO DE PLATA HUMEDECIDO con no menos de 30%, en masa, de agua
1348|DINITRO-o-CRESOLATO DE SODIO HUMEDECIDO con no menos de 15%, en masa, de agua
1349|PICRAMATO DE SODIO HUMEDECIDO con no menos de 20%, en masa, de agua
1350|AZUFRE
1352|TITANIO EN POLVO HUMEDECIDO con no menos de 25% de agua (debe haber un exceso visible de agua): a) producido mecánicamente, en partículas de menos de 53 micrones; b) producido químicamente, en partículas de menos de 840 micrones
1353|FIBRAS o TEJIDOS IMPREGNADOS DE NITROCELULOSA POCO NITRADA N.E.P.
1354|TRINITROBENCENO HUMEDECIDO con no menos de 30%, en masa, de agua
1355|ACIDO TRINITROBENZOICO HUMEDECIDO con no menos de 30%, en masa, de agua
1356|TRINITROTOLUENO (TNT) HUMEDECIDO con no menos de 30%, en masa, de agua
1357|NITRATO DE UREA HUMEDECIDO con no menos de 20%, en masa, de agua
1358|CIRCONIO EN POLVO, HUMEDECIDO con no menos de 25% de agua (debe haber un exceso visible de agua): a) producido mecánicamente, en partículas de menos de 53 micrones; b) producido químicamente, en partículas de menos de 840 micrones
1360|FOSFURO DE CALCIO
1361|CARBON animal o vegetal
1362|CARBON ACTIVADO
1363|COPRA
1364|DESECHOS DE ACEITE DE ALGODÓN
1365|ALGODÓN HUMEDO
1369|p-NITROSODIMETILANILINA
1372|FIBRAS DE ORIGEN ANIMAL o FIBRAS DE ORIGEN VEGETAL quemadas, húmedas o mojadas
1373|FIBRAS o TEJIDOS DE ORIGEN ANIMAL o VEGETAL o SINTETICOS, N.E.P., impregnados de aceite
1374|HARINA DE PESCADO (DESECHOS DE PESCADO) NO ESTABILIZADA
1376|OXIDO DE HIERRO AGOTADO o HIERRO ESPONJOSO AGOTADO procedentes de la purificación de gas de hulla
1378|CATALIZADOR DE METAL HUMEDECIDO con un exceso visible de líquido
1379|PAPEL TRATADO CON ACEITES NO SATURADOS, no seco (incluso el papel carbón)
1380|PENTABORANO
1381|FOSFORO BLANCO o AMARILLO, SECO o BAJO AGUA o EN SOLUCION
1382|SULFURO DE POTASIO ANHIDRO o SULFURO POTASICO con menos de 30% de agua de cristalización
1383|METAL  PIROFÓRICO,   N.E.P..,  o ALEACIÓN PIROFÓRICA, N.E.P.
1384|DITIONITO DE SODIO (hidrosulfito de sodio)
1385|SULFURO SÓDICO ANHIDRO o SULFURO SÓDICO con menos del  30% de agua de cristalización.
1386|TORTA OLEAGINOSA con más de 1,5% de aceite y un máximo de 11% de humedad
1387|DESECHOS DE LANA, HUMEDOS
1389|METAL ALCALINO, AMALGAMAS DE
1390|AMIDAS DE METALES ALCALINOS
1391|METALES ALCALINOS, DISPERSIÓN DE, o METALES ALCALINOTERREOS, DISPERSIÓN DE
1392|METALES ALCALINOTERREOS, AMALGAMA DE
1393|METALES  ALCALINOTERREOS, ALEACIÓN DE, N.E.P.
1394|CARBURO ALUMINICO
1395|ALUMINIO FERROSILICIO EN POLVO
1396|ALUMINIO EN POLVO, NO RECUBIERTO
1397|FOSFURO DE ALUMINIO
1398|ALUMINIO SILICIO EN POLVO, NO RECUBIERTO
1400|BARIO
1401|CALCIO
1402|CARBURO CALCICO
1403|CIANAMIDA DE CALCIO con más de 0,1% de carburo de calcio
1404|HIDRURO DE CALCIO
1405|SILICATO DE CALCIO
1407|CESIO
1408|FERROSILICIO con el 30% o más pero menos de 90% de silicio
1409|HIDRUROS METALICOS QUE REACCIONAN CON EL AGUA, N.E.P.
1410|HIDRURO DE LITIO Y ALUMINIO
1411|HIDRURO ETEREO DE LITIO Y ALUMINIO
1413|BOROHIDRURO DE LITIO
1414|HIDRURO DE LITIO
1415|LITIO
1417|SILICATO DE LITIO (LIITIOSILICIO)
1418|MAGNESIO EN POLVO o ALEACIONES DE MAGNESIO EN POLVO
1419|FOSFURO DE MAGNESIO Y ALUMINIO
1420|POTASIO METALICO, ALEACIONES LIQUIDAS DE
1421|METALES ALCALINOS, ALEACION LIQUIDA DE  N.E.P.
1422|POTASIO Y SODIO, ALEACIONES DE
1423|RUBIDIO
1426|BOROHIDRURO DE SODIO
1427|HIDRURO DE SODIO
1428|SODIO
1431|METILATO DE SODIO
1432|FOSFURO DE SODIO
1433|FOSFUROS ESTANICOS
1435|ZINC, CENIZAS DE
1436|ZINC EN POLVO
1437|HIDRURO DE CIRCONIO
1438|NITRATO DE ALUMINIO
1439|DICROMATO DE AMONIO
1442|PERCLORATO DE AMONIO
1444|PERSULFATO DE AMONIO
1445|CLORATO DE BARIO
1446|NITRATO DE BARIO
1447|PERCLORATO DE BARIO
1448|PERMANGANATO DE BARIO
1449|PEROXIDO DE BARIO
1450|BROMATOS INORGANICOS, N.E.P.
1451|NITRATO DE CESIO
1452|CLORATO DE CALCIO
1453|CLORITO DE CALCIO
1454|NITRATO DE CALCIO
1455|PERCLORATO DE CALCIO
1456|PERMANGANATO DE CALCIO
1457|PEROXIDO DE CALCIO
1458|CLORATO Y BORATO, MEZCLA DE
1459|CLORATO Y CLORURO DE MAGNESIO, MEZCLA DE
1461|CLORATOS INORGANICOS, N.E.P.
1462|CLORITOS INORGANICOS, N.E.O.N.
1463|TRIOXIDO DE CROMO ANHIDRO
1465|NITRATO DE DIDIMIO
1466|NITRATO FERRICO
1467|NITRATO DE GUANIDINA
1469|NITRATO DE PLOMO II
1470|PERCLORATO DE PLOMO
1471|HIPOCLORITO DE LITIO, SECO, o MEZCLA DE HIPOCLORITO DE LITIO
1472|PEROXIDO DE LITIO
1473|BROMATO DE MAGNESIO
1474|NITRATO DE MAGNESIO
1475|PERCLORATO DE MAGNESIO
1476|PEROXIDO DE MAGNESIO
1477|NITRATOS INORGANICOS, N.E.P.
1479|SOLIDO COMBURENTE, N.E.P.
1481|PERCLORATOS INORGANICOS, N.E.P.
1482|PERMANGANATOS INORGANICOS, N.E.P.
1483|PERÓXIDOS INORGÁNICOS, N.E.P.
1484|BROMATO DE POTASIO
1485|CLORATO DE POTASIO
1486|NITRATO DE POTASIO
1487|MEZCLA DE NITRATO DE POTASIO Y NITRITO DE SODIO
1488|NITRITO DE POTASIO
1489|PERCLORATO DE POTASIO
1490|PERMANGANATO DE POTASIO
1491|PEROXIDO DE POTASIO
1492|PERSULFATO DE POTASIO
1493|NITRATO DE PLATA
1494|BROMATO DE SODIO
1495|CLORATO DE SODIO
1496|CLORITO DE SODIO
1498|NITRATO DE SODIO
1499|MEZCLA DE NITRATO DE SODIO Y NITRATO DE POTASIO
1500|NITRITO DE SODIO
1502|PERCLORATO DE SODIO
1503|PERMANGANATO DE SODIO
1504|PEROXIDO DE SODIO
1505|PERSULFATO DE SODIO
1506|CLORATO DE ESTRONCIO
1507|NITRATO DE ESTRONCIO
1508|PERCLORATO DE ESTRONCIO
1509|PEROXIDO DE ESTRONCIO
1510|TETRANITROMETANO
1511|UREA-AGUA OXIGENADA
1512|NITRITO DE ZINC Y AMONIO
1513|CLORATO DE ZINC
1514|NITRATO DE ZINC
1515|PERMANGANATO DE ZINC
1516|PEROXIDO DE ZINC
1517|PICRAMATO DE CIRCONIO HUMEDECIDO con un mínimo de 20%, en masa, de agua
1541|CIANHIDRINA DE ACETONA, ESTABILIZADA
1544|ALCALOIDES SOLIDOS, N.E.P. SALES DE ALCALOIDES SOLIDAS, N.E.P.
1545|ISOTIOCIANATO DE ALILO ESTABILIZADO INHIBIDO
1546|ARSENIATO DE AMONIO
1547|ANILINA
1548|CLORHIDRATO DE ANILINA
1549|ANTIMONIO, COMPUESTO INORGANICO SOLIDO DE, N.E.P.
1550|LACTATO DE ANTIMONIO
1551|TARTRATO DE ANTIMONIO Y POTASIO
1553|ACIDO ARSENOICO LIQUIDO
1554|ACIDO ARSENOICO SOLIDO
1555|BROMURO DE ARSENICO
1556|ARSENICO, COMPUESTO LIQUIDO DE, N.E.P., INORGANICO, en particular arseniatos, N.E.P., arsenitos, N.E.P., sulfuros de arsénico, N.E.P.
1557|ARSENICO, COMPUESTO SOLIDO DE, N.E.P., INORGANICO, en particular arseniatos N.E.P., arsenitos N.E.P., sulfuros de arsénico N.E.P.
1558|ARSENICO
1559|PENTOXIDO DE ARSENICO
1560|TRICLORURO DE ARSENICO
1561|TRIOXIDO DE ARSENICO
1562|POLVO ARSENICAL
1564|BARIO, COMPUESTO DE, N.E.P.
1565|CIANURO DE BARIO
1566|BERILIO, COMPUESTO DE, N.E.P.
1567|BERILIO EN POLVO
1569|BROMOACETONA
1570|BRUCINA
1571|AZIDA DE BARIO HUMIDIFICADA con un mínimo de 50%, en masa, de agua
1572|ACIDO CACODILICO
1573|ARSENIATO DE CALCIO
1574|MEZCLAS DE ARSENIATO CALCICO Y ARSENITO CALCICO, SOLIDAS
1575|CIANURO DE CALCIO
1577|CLORODINITROBENCENOS LIQUIDOS
1578|CLORONITROBENCENOS
1579|CLORHIDRATO DE 4-CLORO-o-TOLUIDINA
1580|CLOROPICRINA
1581|MEZCLA DE CLOROPICRINA Y BROMURO DE METILO
1582|MEZCLA DE CLOROPICRINA Y CLORURO DE METILO
1583|MEZCLA DE CLOROPICRINA, N.E.P.
1585|ACETOARSENITO DE COBRE
1586|ARSENITO DE COBRE
1587|CIANURO DE COBRE
1588|CIANUROS INORGANICOS, SOLIDOS, N.E.P.
1589|CLORURO DE CIANOGENO INHIBIDO
1590|DICLOROANILINAS LIQUIDAS
1591|o-DICLOROBENCENO
1593|DICLOROMETANO
1594|SULFATO DE DIETILO
1595|SULFATO DE DIMETILO
1596|DINITROANILINAS
1597|DINITROBENCENOS LIQUIDOS
1598|DINITRO-o-CRESOL
1599|DINITROFENOL EN SOLUCION
1600|DINITROTOLUENOS FUNDIDOS
1601|DESINFECTANTE SOLIDO, TOXICO, N.E.P.
1602|COLORANTE LIQUIDO, TOXICO, N.E.P., o MATERIA INTERMEDIA LIQUIDA PARA COLORANTE, LIQUIDA, TOXICA, N.E.P.
1603|BROMOACETATO DE ETILO
1604|ETILENDIAMINA
1605|DIBROMURO DE ETILENO
1606|ARSENIATO FERRICO
1607|ARSENITO FERRICO
1608|ARSENIATO FERROSO
1611|TETRAFOSFATO DE HEXAETILO
1612|MEZCLA DE TETRAFOSFATO DE HEXAETILO Y GAS COMPRIMIDO
1613|ACIDO CIANHIDRICO EN SOLUCION ACUOSA (CIANURO DE HIDROGENO EN SOLUCION ACUOSA) con no más de 20% ácido cianhídrico
1614|CIANURO DE HIDROGENO ESTABILIZADO con menos de 3% de agua y absorbido en una materia porosa inerte
1616|ACETATO DE PLOMO
1617|ARSENIATOS DE PLOMO
1618|ARSENITOS DE PLOMO
1620|CIANURO DE PLOMO
1621|PURPURA DE LONDRES
1622|ARSENIATO DE MAGNESIO
1623|ARSENIATO DE MERCURIO
1624|CLORURO DE MERCURIO MERCURICO
1625|NITRATO MERCURICO
1626|CIANURO DE MERCURIO Y POTASIO
1627|NITRATO MERCURIOSO
1629|ACETATO DE MERCURIO
1630|CLORURO DE MERCURIO Y AMONIO
1631|BENZOATO DE MERCURIO
1634|BROMUROS DE MERCURIO
1636|CIANURO DE MERCURIO
1637|GLUCONATO DE MERCURIO
1638|YODURO DE MERCURIO
1639|NUCLEATO DE MERCURIO
1640|OLEATO DE MERCURIO
1641|OXIDO DE MERCURIO
1642|OXICIANURO DE MERCURIO, DESENSIBILIZADO
1643|YODURO DE MERCURIO Y POTASIO
1644|SALICILATO DE MERCURIO
1645|SULFATO DE MERCURIO
1646|TIOCIANATO DE MERCURIO
1647|BROMURO DE METILO y DIBROMURO DE ETILENO, MEZCLAS DE, LIQUIDO
1648|ACETONITRILO
1649|MEZCLAS ANTIDETONANTES PARA COMBUSTIBLES DE MOTORES
1650|beta-NAFTILAMINA
1651|NAFTILTIOUREA
1652|NAFTILUREA
1653|CIANURO DE NIQUEL
1654|NICOTINA
1655|COMPUESTOS DE NICOTINA, SOLIDOS, N.E.P. o PREPARADOS DE NICOTINA SOLIDOS N.E.P.
1656|CLORHIDRATO DE NICOTINA líquida o CLORHIDRATO DE NICOTINA EN SOLUCION
1657|SALICILATO DE NICOTINA
1658|SULFATO DE NICOTINA EN SOLUCION
1659|TARTRATO DE NICOTINA
1660|OXIDO NITRICO COMPRIMIDO
1661|NITROANILINAS (o-, m-, p-)
1662|NITROBENCENO
1663|NITROFENOLES (o-, m-, p-)
1664|NITROTOLUENOS LIQUIDOS
1665|NITROXILENOS LIQUIDOS
1669|PENTACLOROETANO
1670|PERCLOROMETILMERCAPTANO
1671|FENOL SOLIDO
1672|CLORURO DE FENILCARBILAMINA
1673|FENILENDIAMINAS (o-, m-, p-)
1674|ACETATO FENILMERCURICO
1677|ARSENIATO DE POTASIO
1678|ARSENITO DE POTASIO
1679|CUPROCIANURO DE POTASIO
1680|CIANURO DE POTASIO
1683|ARSENITO DE PLATA
1684|CIANURO DE PLATA
1685|ARSENIATO DE SODIO
1686|ARSENITO DE SODIO EN SOLUCION ACUOSA
1687|AZIDA DE SODIO
1688|CACODILATO DE SODIO
1689|CIANURO DE SODIO
1690|FLUORURO DE SODIO
1691|ARSENITO DE ESTRONCIO
1692|ESTRICNINA o SALES DE ESTRICNINA
1693|GASES LACRIMÓGENOS, SUBSTANCIA LÍQUIDA PARA LA FABRICACIÓN DE, N.E.P.
1694|CIANUROS DE BROMOBENCILO LIQUIDOS
1695|CLOROACETONA ESTABILIZADA
1697|CLOROACETOFENONA SOLIDA
1698|DIFENILAMINOCLOROARSINA
1699|DIFENILCLOROARSINA LIQUIDA
1700|VELAS LACRIMOGENAS
1701|BROMURO DE XILILO
1702|1,1,2,2-TETRACLOROETANO
1704|DITIOPIROFOSFATO DE TETRAETILO
1707|TALIO, COMPUESTO DE, N.E.P.
1708|TOLUIDINAS LIQUIDAS
1709|TOLUILEN-2,4-DIAMINA SOLIDA
1710|TRICLOROETILENO
1711|XILIDINAS LIQUIDAS
1712|ARSENIATO DE ZINC, ARSENITO DE ZINC o MEZCLAS DE ARSENIATO Y ARSENITO DE ZINC
1713|CIANURO DE ZINC
1714|FOSFURO DE ZINC
1715|ANHIDRIDO ACETICO
1716|BROMURO DE ACETILO
1717|CLORURO DE ACETILO
1718|FOSFATO ACIDO DE BUTILO
1719|LIQUIDOS ALCALINO CAUSTICO N.E.P.
1722|CLOROFORMIATO DE ALILO
1723|YODURO DE ALILO
1724|ALILTRICLOROSILANO ESTABILIZADO
1725|BROMURO DE ALUMINIO ANHIDRO
1726|CLORURO DE ALUMINIO ANHIDRO
1727|HIDROGENODIFLUORURO DE AMONIO SOLIDO
1728|AMILTRICLOROSILANO
1729|CLORURO DE ANISOILO
1730|PENTACLORURO DE ANTIMONIO LIQUIDO
1731|PENTACLORURO DE ANTIMONIO EN SOLUCION
1732|PENTAFLUORURO DE ANTIMONIO
1733|TRICLORURO DE ANTIMONIO
1736|CLORURO DE BENZOILO
1737|BROMURO DE BENCILO
1738|CLORURO DE BENCILO
1739|CLOROFORMIATO DE BENCILO
1740|HIDROGENODIFLUORUROS, N.E.P.
1741|TRICLORURO DE BORO
1742|TRIFLUORURO DE BORO Y ACIDO ACETICO, COMPLEJO LIQUIDO DE
1743|TRIFLUORURO DE BORO Y ACIDO PROPIONICO, COMPLEJO DE
1744|BROMO o BROMO EN SOLUCION
1745|PENTAFLUORURO DE BROMO
1746|TRIFLUORURO DE BROMO
1747|BUTILTRICLOROSILANO
1748|HIPOCLORITO  DE CALCIO SECO o DE HIPOCLORITO CALCICO EN MEZCLA  SECA, con más de 39% de cloro activo (8,8% de oxígeno activo)
1749|TRIFLUORURO DE CLORO
1750|ACIDO CLOROACETICO EN SOLUCION
1751|ACIDO CLOROACETICO SOLIDO
1752|CLORURO DE CLOROACETILO
1753|CLOROFENILTRICLOROSILANO
1754|ACIDO CLOROSULFONICO (con o sin trióxido de azufre)
1755|ACIDO CROMICO EN SOLUCION
1756|FLUORURO CROMICO SOLIDO
1757|FLUORURO CROMICO EN SOLUCION
1758|OXICLORURO DE CROMO (CLORURO DE CROMILO)
1759|SOLIDO CORROSIVO, N.E.P.
1760|LIQUIDO CORROSIVO, N.E.P.
1761|CUPRIETILENDIAMINA EN SOLUCION
1762|CICLOHEXENILTRICLOROSILANO
1763|CICLOHEXILTRICLOROSILANO
1764|ACIDO DICLOROACETICO
1765|CLORURO DE DICLOROACETILO
1766|DICLOROFENILTRICLOROSILANO
1767|DIETILDICLOROSILANO
1768|ACIDO DIFLUOROFOSFORICO ANHIDRO
1769|DIFENILDICLOROSILANO
1770|BROMURO DE DIFENILMETILO
1771|DODECILTRICLOROSILANO
1773|CLORURO FERRICO ANHIDRO
1774|EXTINTORES DE INCENDIOS, CARGAS PARA, líquidos corrosivos
1775|ACIDO FLUOROBORICO
1776|ACIDO FLUOROFOSFORICO ANHIDRO
1777|ACIDO FLUOROSULFONICO
1778|ACIDO FLUOROSILICICO
1779|ACIDO FORMICO
1780|CLORURO DE FUMARILO
1781|HEXADECILTRICLOROSILANO
1782|ACIDO HEXAFLUOROFOSFORICO
1783|HEXAMETILENDIAMINA EN SOLUCION
1784|HEXILTRICLOROSILANO
1786|MEZCLA DE ACIDO FLUORHIDRICO Y ACIDO SULFURICO
1787|ACIDO YODHIDRICO
1788|ACIDO BROMHIDRICO
1789|ACIDO CLORHIDRICO
1790|ACIDO FLUORHIDRICO EN SOLUCION con más de 60% ácido fluorhídrico
1790|ACIDO FLUORHIDRICO EN SOLUCION con no más de 60% ácido fluorhídrico
1791|HIPOCLORITOS EN SOLUCION
1792|MONOCLORURO DE YODO
1793|FOSFATO ACIDO DE ISOPROPILO
1794|SULFATO DE PLOMO con más de 3% de ácido libre
1796|ACIDO NITRANTE (ACIDO MIXTO), MEZCLA DE, con más de 50% ácido nítrico
1796|ACIDO NITRANTE (ACIDO MIXTO), MEZCLA DE, con no más de 50% ácido nítrico
1798|ACIDO NITROCLORHIDRICO
1799|NONILTRICLOROSILANO
1800|OCTADECILTRICLOROSILANO
1801|OCTILTRICLOROSILANO
1802|ACIDO PERCLORICO con un máximo de 50%, en masa, de ácido
1803|ACIDO FENOLSULFONICO LIQUIDO
1804|FENILTRICLOROSILANO
1805|ÁCIDO FOSFÓRICO EN SOLUCIÓN
1806|PENTACLORURO DE FOSFORO
1807|PENTÓXIDO DE FÓSFORO (ANHIDRIDO FOSFÓRICO)
1808|TRIBROMURO DE FOSFORO
1809|TRICLORURO DE FOSFORO
1810|OXICLORURO DE FOSFORO
1811|HIDROGENODIFLUORURO DE POTASIO
1812|FLUORURO DE POTASIO SOLIDO
1813|HIDROXIDO DE POTASICO SOLIDO
1814|HIDROXIDO DE POTASICO EN SOLUCION
1815|CLORURO DE PROPIONILO
1816|PROPILTRICLOROSILANO
1817|CLORURO DE PIROSULFURILO
1818|TETRACLORURO DE SILICIO
1819|ALUMINATO DE SODIO EN SOLUCION
1823|HIDROXIDO DE SODIO SOLIDO
1824|HIDROXIDO DE SODIO EN SOLUCION
1825|MONOXIDO DE SODIO
1826|ACIDO NITRANTE (ACIDO MIXTO) AGOTADO, MEZCLA DE, con más de 50% ácido nítrico
1826|ACIDO NITRANTE (ACIDO MIXTO) AGOTADO, MEZCLA DE, con no más de 50% ácido nítrico
1827|CLORURO ESTANICO ANHIDRO
1828|CLORUROS DE AZUFRE
1829|TRIOXIDO DE AZUFRE ESTABILIZADO
1830|ACIDO SULFURICO con más de 51% de ácido
